RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Goal,SubIn,SubOut,RedCard,YellowCard,PenaltyScored,PenaltyMissed,OwnGoal
263,2182,SWE,ERICSON Georg (SWE),S,3,Kent KARLSSON,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,3,Enver HADZIABDIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,4,Bjorn NORDQVIST,C,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,6,Ove GRAHN,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,6,Vladislav BOGICEVIC,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,10,Jovan ACIMOVIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,11,Roland SANDBERG,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,C,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,14,Staffan TAPPER,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,12,Jurica JERKOVIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,18,Jorgen AUGUSTSSON,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,21,Orjan PERSSON,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,5,Bjorn ANDERSSON,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,4,Drazen MUZINIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,7,Bo LARSSON,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,7,Ilija PETKOVIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,9,Ove KINDVALL,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,8,Branko OBLAK,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,12,Sven-Gunnar LARSSON,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,13,Roland GRIP,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,15,Kiril DOJCINOVSKI,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,15,Benno MAGNUSSON,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,16,Franjo VLADIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,16,Inge EJDERSTEDT,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,17,Danilo POPIVODA,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,17,Goran HAGBERG,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,19,Claes CRONQVIST,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,19,Dusan BAJEVIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,20,Sven LINDMAN,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,21,Ognjen PETROVIC,,,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),N,22,Thomas AHLSTROM,,,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),N,22,Rizah MESKOVIC,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,1,LEAO,GK,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,2,Jan TOMASZEWSKI,GK,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,3,MARINHO PERES,C,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,4,Antoni SZYMANOWSKI,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,4,ZE MARIA,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,6,Jerzy GORGON,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,6,MARINHO CHAGAS,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,9,Wladyslaw ZMUDA,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,10,Adam MUSIAL,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,10,RIVELINO,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,12,Kazimierz DEYNA,C,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,13,VALDOMIRO,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,15,ALFREDO,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,14,Zygmunt MASZCZYK,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,17,CARPEGIANI,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),S,21,DIRCEU,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,18,Robert GADOCHA,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,2,LUIS PEREIRA,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,1,Andrzej FISCHER,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,5,WILSON PIAZZA,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,3,Zygmunt KALINOWSKI,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,8,LEIVINHA,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,5,Zbigniew GUT,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,9,CESAR,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,7,Henryk WIECZOREK,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,11,PAULO CESAR,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,8,Miroslaw BULZACKI,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,12,RENATO,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,14,NELINHO,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,15,Roman JAKOBCZAK,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,16,MARCO ANTONIO,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,19,Jan DOMARSKI,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,20,EDU,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,21,Kazimierz KMIECIK,,,,,,,,,
264,1984,BRA,ZAGALLO Mario (BRA),N,22,WALDIR PERES,,,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),N,22,Marek KUSTO,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,1,Sepp MAIER,GK,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,1,Jan TOMASZEWSKI,GK,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,2,Berti VOGTS,C,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,3,Henryk MACULEWICZ,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,4,Rolf RUESSMANN,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,4,Antoni SZYMANOWSKI,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,5,Manfred KALTZ,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,5,Adam NAWALKA,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,6,Rainer BONHOF,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,6,Jerzy GORGON,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,7,Ruediger ABRAMCZIK,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,9,Wladyslaw ZMUDA,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,8,Herbert ZIMMERMANN,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,9,Klaus FISCHER,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,12,Kazimierz DEYNA,C,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,10,Heinz FLOHE,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,16,Grzegorz LATO,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,15,Erich BEER,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),S,17,Andrzej SZARMACH,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),S,20,Hansi MUELLER,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,3,Bernd DIETZ,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,2,Wlodzimierz MAZUR,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,11,Karl-Heinz RUMMENIGGE,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,7,Andrzej IWAN,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,12,Hans Georg SCHWARZENBECK,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,13,Harald KONOPKA,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,10,Wojciech RUDY,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,14,Dieter MUELLER,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,13,Janusz KUPCEWICZ,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,16,Bernd CULLMANN,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,14,Miroslav JUSTEK,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,17,Bernd HOELZENBEIN,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,15,Marek KUSTO,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,18,Gerd ZEWE,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,19,Ronald WORM,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,20,Roman WOJCICKI,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,21,Rudi KARGUS,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,21,Zygmunt KUKLA,,,,,,,,,
278,2351,FRG,SCHOEN Helmut (FRG),N,22,Dieter BURDENSKI,,,,,,,,,
278,2351,POL,GMOCH Jacek (POL),N,22,Zdzislaw KOSTRZEWA,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,1,Dino ZOFF,GKC,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,21,Jean Paul BERTRAND DEMANES,GK,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,2,Mauro BELLUGI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,3,Maxime BOSSIS,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,4,Gerard JANVION,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,5,Claudio GENTILE,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,7,Patrice RIO,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,8,Gaetano SCIREA,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,8,Marius TRESOR,C,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,10,Jean Marc GUILLOU,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,10,Romeo BENETTI,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,16,Franco CAUSIO,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),S,16,Christian DALGER,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,18,Roberto BETTEGA,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,4,Antonello CUCCUREDDU,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,1,Dominique BARATELLI,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,6,Aldo MALDERA,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,2,Patrick BATTISTON,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,7,Lionello MANFREDONIA,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,5,Francois BRACCI,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,11,Eraldo PECCI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,6,Christian LOPEZ,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,12,Paolo CONTI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,9,Dominique BATHENAY,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,13,Patrizio SALA,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,12,Claude PAPI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,13,Jean PETIT,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,17,Claudio SALA,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,19,Francesco GRAZIANI,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,18,Dominique ROCHETEAU,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,20,Paolo PULICI,,,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),N,22,Ivano BORDON,,,,,,,,,
278,2347,FRA,HIDALGO Michel (FRA),N,22,Dominique DROPSY,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,22,Mokhtar NAILI,GK,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,1,Jose REYES,GK,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,3,Alfredo TENA,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,4,Eduardo RAMOS,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,5,Mohsen LABIDI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,7,Antonio DE LA TORRE,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,8,Agrebi BEN REHAIEM,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,9,Victor RANGEL,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,9,Mohamed AKID,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,11,Hugo S�NCHEZ,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,10,Tarek DHIAB,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,12,Jesus MARTINEZ,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,17,Leonardo CUELLAR,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,20,Omar JEBALI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),S,21,Raul ISIORDIA,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,1,Sadok SASSI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,2,Manuel NAJERA,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,4,Khaled GASMI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,8,Enrique LOPEZ ZARZA,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,10,Cristobal ORTEGA,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,13,Nejib LIMAN,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,13,Rigoberto CISNEROS,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,14,Carlos GOMEZ,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,15,Mohamed BEN MOUSSA,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,15,Ignacio FLORES,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,16,Ohman CHEHAIBI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,16,Javier CARDENAS,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,17,Ridha ELLOUZ,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,18,Kamel CHEBALI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,19,Hugo RODRIGUEZ,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,19,Mokhtar HASNI,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,20,Mario MEDINA,,,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),N,21,Lamine BEN AZIZA,,,,,,,,,
278,2433,MEX,ROCA Jose (MEX),N,22,Pedro SOTO,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,5,Ubaldo FILLOL,GK,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,1,Sandor GUJDAR,GK,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,2,Osvaldo ARDILES,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,6,Americo GALLEGO,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,3,Istvan KOCSIS,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,7,Luis GALVAN,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,4,Jozsef TOTH,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,5,Sandor ZOMBORI,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,6,Zoltan KEREKI,C,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,15,Jorge OLGUIN,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,10,Sandor PINTER,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,20,Alberto TARANTINI,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),S,18,Laszlo NAGY,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,7,Laszlo FAZEKAS,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,3,Hector BALEY,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,11,Bela VARADI,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,8,Ruben GALVAN,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,14,Laszlo BALINT,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,11,Daniel KILLER,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,15,Tibor RAB,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,12,Omar LARROSA,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,16,Istvan HALASZ,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,13,Ricardo LA VOLPE,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,17,Laszlo PUSZTAI,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,16,Oscar ORTIZ,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,19,Andras TOTH,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,17,Miguel OVIEDO,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,20,Ferenc FULOP,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,18,Ruben PAGNANINI,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,21,Ferenc MESZAROS,,,,,,,,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,22,Ricardo VILLA,,,,,,,,,
278,2199,HUN,BAROTI Lajos (HUN),N,22,Laszlo KOVACS,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,1,Ronnie HELLSTROM,GK,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,1,LEAO,GK,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,2,Hasse BORG,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,2,TONINHO,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,3,Roy ANDERSSON,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,4,Bjorn NORDQVIST,C,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,4,AMARAL,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,5,Ingemar ERLANDSSON,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,6,Staffan TAPPER,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,6,EDINHO,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,7,Anders LINDEROTH,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,8,ZICO,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,8,Bo LARSSON,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,10,RIVELINO,C,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),S,17,BATISTA,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),S,11,Benny WENDT,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,12,Goran HAGBERG,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,7,ZE SERGIO,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,13,Magnus ANDERSSON,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,14,Roland AMAN,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,12,CARLOS,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,15,Torbjorn NILSSON,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,16,Conny TORSTENSSON,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,14,ABEL,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,17,Jan MOLLER,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,15,POLOZZI,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,18,Olle NORDIN,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,16,RODRIGUES NETO,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,19,Kent KARLSSON,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,19,JORGE MENDONCA,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,20,Roland ANDERSSON,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,20,ROBERTO DINAMITE,,,,,,,,,
278,2253,SWE,ERICSON Georg (SWE),N,21,Sanny ASLUND,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,21,CHICAO,,,,,,,,,
278,2253,BRA,COUTINHO Claudio (BRA),N,22,WALDIR PERES,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,1,Friedl KONCILIA,GK,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,13,MIGUEL ANGEL,GK,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,2,Robert SARA,C,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,2,Antonio DE LA CRUZ,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,3,Erich OBERMAYER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,4,Juan Manuel ASENSI,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,4,Gerhard BREITENBERGER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,5,MIGUELI,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,5,Bruno PEZZEY,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,8,Herbert PROHASKA,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,17,MARCELINO,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,18,PIRRI,C,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,10,Wilhelm KREUZ,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,11,Kurt JARA,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,20,RUBEN CANO,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,21,Isidoro SAN JOSE,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,6,Roland HATTENBERGER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,1,Luis ARCONADA,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,12,Eduard KRIEGER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,3,Francisco URIA,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,13,Gunter HAPPICH,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,6,Antonio BIOSCA,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,14,Heinrich STRASSER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,8,JUANITO,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,16,Peter PERSIDIS,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,10,SANTILLANA,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,17,Franz OBERACHER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,12,Antonio GUZMAN,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,20,Ernst BAUMEISTER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,15,MARANON,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,21,Erwin FUCHSBICHLER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,16,Antonio OLMO,,,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,22,Hubert BAUMGARTNER,,,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),N,22,Francisco URRUTICOECHEA,,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,21,Ramon QUIROGA,GK,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,1,Alan ROUGH,GK,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,2,Jaime DUARTE,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,4,Martin BUCHAN,,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,3,Rodolfo MANZO,,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,4,Hector CHUMPITAZ,C,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,5,Ruben DIAZ,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,8,Kenny DALGLISH,,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,7,Juan MUNANTE,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,10,Asa HARTFORD,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,11,Willie JOHNSTON,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,13,Stuart KENNEDY,,,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,11,Juan Carlos OBLITAS,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,14,Tom FORSYTH,,,,,,,,,
278,2451,SCO,MacLEOD Alistair (SCO),S,22,Kenny BURNS,,,,,,,,,
